Parent_Airline,Airline,Aircraft_Type,Current,Future,Historic,Total,Orders,Unit_Cost,Total_Cost,Average_Age
Lufthansa,Lufthansa CityLine,Fokker F50 / F60,0.0,0.0,35.0,35.0,0.0,18.0,0.0,0.0
Lufthansa,Air Dolomiti,Fokker F70 / F100,0.0,0.0,2.0,2.0,0.0,20.0,0.0,0.0
Lufthansa,Austrian Airlines,Fokker F70 / F100,11.0,0.0,19.0,30.0,0.0,20.0,220.0,23.2
Lufthansa,Lufthansa,McDonnell Douglas DC-10,0.0,0.0,12.0,12.0,0.0,145.0,0.0,0.0
Lufthansa,Lufthansa Cargo,McDonnell Douglas DC-10,0.0,0.0,1.0,1.0,0.0,145.0,0.0,0.0
Lufthansa,Lufthansa,McDonnell Douglas DC-8,0.0,0.0,1.0,1.0,0.0,6.0,0.0,0.0
Lufthansa,Lufthansa Cargo,McDonnell Douglas DC-8,0.0,0.0,5.0,5.0,0.0,6.0,0.0,0.0
Lufthansa,Austrian Airlines,McDonnell Douglas DC-9,0.0,0.0,15.0,15.0,0.0,45.0,0.0,0.0
Lufthansa,Swiss International Airlines,McDonnell Douglas MD-11,0.0,0.0,16.0,16.0,0.0,175.0,0.0,0.0
Lufthansa,Lufthansa Cargo,McDonnell Douglas MD-11,12.0,0.0,7.0,19.0,0.0,175.0,2100.0,17.6
Lufthansa,Austrian Airlines,McDonnell Douglas MD-80,0.0,0.0,29.0,29.0,0.0,45.0,0.0,0.0
Lufthansa,Germanwings,McDonnell Douglas MD-80,0.0,0.0,4.0,4.0,0.0,45.0,0.0,0.0
Lufthansa,Swiss International Airlines,McDonnell Douglas MD-80,0.0,0.0,11.0,11.0,0.0,45.0,0.0,0.0
Lufthansa,Edelweiss Air,McDonnell Douglas MD-80,0.0,0.0,3.0,3.0,0.0,45.0,0.0,0.0
Lufthansa,Swiss International Airlines,Saab 2000,0.0,0.0,31.0,31.0,0.0,12.0,0.0,0.0
Malaysia Airlines,Malaysia Airlines,Airbus A300,0.0,0.0,6.0,6.0,0.0,75.0,0.0,0.0
Malaysia Airlines,Malaysia Airlines,Airbus A330,18.0,0.0,19.0,37.0,0.0,240.0,4320.0,4.6
Malaysia Airlines,Malaysia Airlines,Airbus A350 XWB,0.0,1.0,0.0,1.0,6.0,312.0,0.0,0.0
Malaysia Airlines,Malaysia Airlines,Airbus A380,6.0,0.0,0.0,6.0,0.0,433.0,2596.0,4.6
Malaysia Airlines,Firefly,ATR 42/72,21.0,0.0,0.0,21.0,0.0,22.0,464.0,5.0
Malaysia Airlines,MASwings,ATR 42/72,13.0,0.0,1.0,14.0,0.0,22.0,287.0,6.3
Malaysia Airlines,Malaysia Airlines,Boeing 737,56.0,0.0,111.0,167.0,25.0,74.0,4143.0,4.7
Malaysia Airlines,Firefly,Boeing 737,0.0,0.0,8.0,8.0,0.0,74.0,0.0,0.0
Malaysia Airlines,Malaysia Airlines,Boeing 747,2.0,0.0,42.0,44.0,0.0,316.0,632.0,10.7
Malaysia Airlines,Malaysia Airlines,Boeing 777,0.0,0.0,17.0,17.0,0.0,295.0,0.0,0.0
Malaysia Airlines,Malaysia Airlines,Fokker F50 / F60,0.0,0.0,12.0,12.0,0.0,18.0,0.0,0.0
Malaysia Airlines,Firefly,Fokker F50 / F60,0.0,0.0,3.0,3.0,0.0,18.0,0.0,0.0
Malaysia Airlines,MASwings,Fokker F50 / F60,0.0,0.0,8.0,8.0,0.0,18.0,0.0,0.0
Malaysia Airlines,Malaysia Airlines,McDonnell Douglas DC-10,0.0,0.0,21.0,21.0,0.0,145.0,0.0,0.0
Malaysia Airlines,Malaysia Airlines,McDonnell Douglas MD-11,0.0,0.0,6.0,6.0,0.0,175.0,0.0,0.0
Mesa Airlines,Mesa Airlines,Canadair CRJ-100 Series,1.0,0.0,58.0,59.0,0.0,32.0,32.0,22.9
Mesa Airlines,Mesa Airlines,Canadair CRJ-700,20.0,0.0,0.0,20.0,0.0,41.0,820.0,12.9
Mesa Airlines,Mesa Airlines,Canadair CRJ-900,64.0,0.0,0.0,64.0,0.0,46.0,2944.0,10.3
Mesa Airlines,Mesa Airlines,De Havilland Canada DHC-8 Dash 8,0.0,0.0,17.0,17.0,0.0,7.0,0.0,0.0
Mesa Airlines,Mesa Airlines,Embraer EMB-120 Brasilia,0.0,0.0,6.0,6.0,0.0,11.0,0.0,0.0
Mesa Airlines,Mesa Airlines,Embraer ERJ-145,0.0,0.0,36.0,36.0,0.0,20.0,0.0,0.0
Mesa Airlines,Mesa Airlines,Embraer ERJ-170,48.0,0.0,0.0,48.0,0.0,39.0,1858.0,1.5
Monarch Airlines,Monarch Airlines,Airbus A300,0.0,0.0,4.0,4.0,0.0,75.0,0.0,0.0
Monarch Airlines,Monarch Airlines,Airbus A320,9.0,0.0,12.0,21.0,0.0,98.0,882.0,12.3
Monarch Airlines,Monarch Airlines,Airbus A321,25.0,0.0,4.0,29.0,0.0,115.0,2873.0,11.8
Monarch Airlines,Monarch Airlines,Airbus A330,0.0,0.0,2.0,2.0,0.0,240.0,0.0,0.0
Monarch Airlines,Monarch Airlines,Boeing 737,0.0,0.0,19.0,19.0,30.0,74.0,0.0,0.0
Monarch Airlines,Monarch Airlines,Boeing 757,0.0,0.0,10.0,10.0,0.0,73.0,0.0,0.0
Monarch Airlines,Monarch Airlines,Boeing 767,0.0,0.0,1.0,1.0,0.0,187.0,0.0,0.0
Monarch Airlines,Monarch Airlines,McDonnell Douglas DC-10,0.0,0.0,1.0,1.0,0.0,145.0,0.0,0.0
Monarch Airlines,Monarch Airlines,McDonnell Douglas MD-11,0.0,0.0,2.0,2.0,0.0,175.0,0.0,0.0
Norwegian Air,Norwegian Air,Airbus A340,0.0,0.0,2.0,2.0,0.0,216.0,0.0,0.0
Norwegian Air,Norwegian Air,Boeing 737,56.0,0.0,66.0,122.0,0.0,74.0,4143.0,4.1
Norwegian Air,Norwegian UK,Boeing 737,1.0,0.0,0.0,1.0,0.0,74.0,74.0,3.3
Norwegian Air,Norwegian Air International,Boeing 737,46.0,5.0,3.0,54.0,0.0,74.0,3403.0,3.6
Norwegian Air,Norwegian Long Haul,Boeing 787 Dreamliner,12.0,0.0,0.0,11.0,32.0,265.0,3181.0,2.2
Norwegian Air,Norwegian UK,Boeing 787 Dreamliner,1.0,0.0,0.0,1.0,0.0,265.0,265.0,0.5
Norwegian Air,Norwegian Air,Fokker F50 / F60,0.0,0.0,7.0,7.0,0.0,18.0,0.0,0.0
Norwegian Air,Norwegian Air,McDonnell Douglas MD-80,0.0,0.0,8.0,8.0,0.0,45.0,0.0,0.0
Oman Air,Oman Air,Airbus A300,0.0,0.0,1.0,1.0,0.0,75.0,0.0,0.0
Oman Air,Oman Air,Airbus A310,0.0,0.0,6.0,6.0,0.0,75.0,0.0,0.0
Oman Air,Oman Air,Airbus A320,0.0,0.0,5.0,5.0,0.0,98.0,0.0,0.0
Oman Air,Oman Air,Airbus A330,10.0,0.0,2.0,12.0,0.0,240.0,2400.0,5.4
Oman Air,Oman Air,ATR 42/72,0.0,0.0,4.0,4.0,0.0,22.0,0.0,0.0
Oman Air,Oman Air,Boeing 737,29.0,1.0,15.0,45.0,27.0,74.0,2145.0,5.1
Oman Air,Oman Air,Boeing 757,0.0,0.0,1.0,1.0,0.0,73.0,0.0,0.0
Oman Air,Oman Air,Boeing 767,0.0,0.0,1.0,1.0,0.0,187.0,0.0,0.0
Oman Air,Oman Air,Boeing 787 Dreamliner,4.0,1.0,0.0,5.0,21.0,265.0,1060.0,1.4
Oman Air,Oman Air,Embraer ERJ-170,4.0,0.0,0.0,4.0,0.0,39.0,155.0,5.0
Pakistan International Airlines,Pakistan International Airlines,Airbus A300,0.0,0.0,13.0,13.0,0.0,75.0,0.0,0.0
Pakistan International Airlines,Pakistan International Airlines,Airbus A310,4.0,0.0,8.0,12.0,0.0,75.0,300.0,23.7
Pakistan International Airlines,Pakistan International Airlines,Airbus A320,11.0,2.0,1.0,14.0,2.0,98.0,1078.0,10.9
Pakistan International Airlines,Pakistan International Airlines,Airbus A321,0.0,0.0,2.0,2.0,0.0,115.0,0.0,0.0
Pakistan International Airlines,Pakistan International Airlines,Airbus A330,1.0,0.0,0.0,1.0,2.0,240.0,240.0,1.9
Pakistan International Airlines,Pakistan International Airlines,ATR 42/72,10.0,0.0,2.0,12.0,0.0,22.0,221.0,7.3
Pakistan International Airlines,Pakistan International Airlines,Boeing 737,0.0,0.0,7.0,7.0,0.0,74.0,0.0,0.0
Pakistan International Airlines,Pakistan International Airlines,Boeing 747,0.0,0.0,15.0,15.0,0.0,316.0,0.0,0.0
Pakistan International Airlines,Pakistan International Airlines,Boeing 777,11.0,0.0,0.0,11.0,0.0,295.0,3240.0,11.2
Pakistan International Airlines,Pakistan International Airlines,McDonnell Douglas DC-10,0.0,0.0,5.0,5.0,0.0,145.0,0.0,0.0
Pakistan International Airlines,Pakistan International Airlines,McDonnell Douglas DC-8,0.0,0.0,5.0,5.0,0.0,6.0,0.0,0.0
Pegasus Airlines,Pegasus Airlines,Airbus A300,0.0,0.0,2.0,2.0,0.0,75.0,0.0,0.0
Pegasus Airlines,Pegasus Airlines,Airbus A320,17.0,5.0,5.0,27.0,52.0,98.0,1666.0,2.1
Pegasus Airlines,Pegasus Airlines,Boeing 737,58.0,0.0,40.0,98.0,5.0,74.0,4291.0,6.4
Philippine Airlines,Philippine Airlines,Airbus A300,0.0,0.0,13.0,13.0,0.0,75.0,0.0,0.0
Philippine Airlines,Philippine Airlines,Airbus A319,0.0,0.0,4.0,4.0,0.0,90.0,0.0,0.0
Philippine Airlines,Philippine Airlines,Airbus A320,10.0,0.0,15.0,25.0,0.0,98.0,980.0,6.9
Philippine Airlines,PAL Express,Airbus A320,9.0,0.0,9.0,18.0,0.0,98.0,882.0,6.4
Philippine Airlines,Philippine Airlines,Airbus A321,24.0,0.0,0.0,24.0,30.0,115.0,2758.0,2.0
Philippine Airlines,Philippine Airlines,Airbus A330,15.0,0.0,8.0,23.0,0.0,240.0,3600.0,2.8
Philippine Airlines,Philippine Airlines,Airbus A340,6.0,0.0,12.0,18.0,0.0,216.0,1293.0,16.0
Philippine Airlines,Philippine Airlines,Boeing 737,0.0,0.0,18.0,18.0,0.0,74.0,0.0,0.0
Philippine Airlines,Philippine Airlines,Boeing 747,0.0,0.0,18.0,18.0,0.0,316.0,0.0,0.0
Philippine Airlines,Philippine Airlines,Boeing 777,8.0,0.0,0.0,8.0,0.0,295.0,2356.0,3.7
Philippine Airlines,PAL Express,De Havilland Canada DHC-8 Dash 8,9.0,0.0,0.0,9.0,0.0,31.0,282.0,13.0
Philippine Airlines,Philippine Airlines,Fokker F50 / F60,0.0,0.0,11.0,11.0,0.0,18.0,0.0,0.0
Philippine Airlines,Philippine Airlines,McDonnell Douglas DC-10,0.0,0.0,6.0,6.0,0.0,145.0,0.0,0.0
Philippine Airlines,Philippine Airlines,McDonnell Douglas DC-8,0.0,0.0,14.0,14.0,0.0,6.0,0.0,0.0
Philippine Airlines,Philippine Airlines,McDonnell Douglas MD-11,0.0,0.0,4.0,4.0,0.0,175.0,0.0,0.0
Qantas Airways,Qantas Airways,Airbus A300,0.0,0.0,4.0,4.0,0.0,75.0,0.0,0.0
Qantas Airways,Jetstar Airways,Airbus A320,53.0,0.0,13.0,66.0,0.0,98.0,5194.0,7.2
Qantas Airways,Jetstar Airways,Airbus A321,8.0,0.0,0.0,8.0,0.0,115.0,919.0,7.9
Qantas Airways,Qantas Airways,Airbus A330,28.0,0.0,2.0,30.0,0.0,240.0,6720.0,10.0
Qantas Airways,Jetstar Airways,Airbus A330,0.0,0.0,11.0,11.0,0.0,240.0,0.0,0.0
Qantas Airways,Qantas Airways,Airbus A380,12.0,0.0,0.0,12.0,0.0,433.0,5191.0,7.4
Qantas Airways,QantasLink,Boeing 717,20.0,0.0,3.0,23.0,0.0,37.0,740.0,14.8
Qantas Airways,Jetstar Airways,Boeing 717,0.0,0.0,14.0,14.0,0.0,37.0,0.0,0.0
Qantas Airways,Australian Air Express,Boeing 737,0.0,0.0,4.0,4.0,0.0,74.0,0.0,0.0
Qantas Airways,Qantas Airways,Boeing 737,71.0,1.0,43.0,115.0,0.0,74.0,5253.0,10.2
Qantas Airways,Jetconnect,Boeing 737,8.0,0.0,17.0,25.0,0.0,74.0,592.0,6.3
Qantas Airways,Qantas Airways,Boeing 747,11.0,0.0,54.0,65.0,0.0,316.0,3474.0,16.7
Qantas Airways,Qantas Airways,Boeing 767,1.0,0.0,38.0,39.0,0.0,187.0,187.0,10.9
Qantas Airways,Jetstar Airways,Boeing 787 Dreamliner,11.0,0.0,0.0,11.0,0.0,265.0,2916.0,2.4
Qantas Airways,QantasLink,British Aerospace BAe 146/Avro RJ,0.0,0.0,19.0,19.0,0.0,14.0,0.0,0.0
Qantas Airways,Australian Air Express,British Aerospace BAe 146/Avro RJ,3.0,0.0,0.0,3.0,0.0,14.0,41.0,28.7
Qantas Airways,QantasLink,De Havilland Canada DHC-8 Dash 8,44.0,0.0,10.0,54.0,0.0,31.0,1377.0,10.0
Qantas Airways,Jetstar Airways,De Havilland Canada DHC-8 Dash 8,5.0,0.0,0.0,5.0,0.0,31.0,157.0,12.8
Qantas Airways,Eastern Australia Airlines,De Havilland Canada DHC-8 Dash 8,18.0,0.0,22.0,40.0,0.0,31.0,563.0,15.2
Qantas Airways,Sunstate Airlines,De Havilland Canada DHC-8 Dash 8,31.0,0.0,16.0,47.0,0.0,31.0,970.0,7.5
Qantas Airways,Network Aviation,Embraer EMB-120 Brasilia,0.0,0.0,2.0,2.0,0.0,11.0,0.0,0.0
Qantas Airways,QantasLink,Fokker F70 / F100,15.0,1.0,0.0,16.0,3.0,20.0,300.0,23.6
Qantas Airways,Network Aviation,Fokker F70 / F100,15.0,0.0,1.0,16.0,0.0,20.0,300.0,23.6
Qantas Airways,Qantas Airways,McDonnell Douglas DC-10,0.0,0.0,1.0,1.0,0.0,145.0,0.0,0.0
Qantas Airways,Australian Air Express,McDonnell Douglas DC-8,0.0,0.0,2.0,2.0,0.0,6.0,0.0,0.0
Qatar Airways,Qatar Airways,Airbus A300,0.0,0.0,9.0,9.0,0.0,75.0,0.0,0.0
Qatar Airways,Qatar Airways Cargo,Airbus A300,0.0,0.0,3.0,3.0,0.0,75.0,0.0,0.0
Qatar Airways,Qatar Airways,Airbus A310,0.0,0.0,2.0,2.0,0.0,75.0,0.0,0.0
Qatar Airways,Qatar Airways,Airbus A319,2.0,0.0,1.0,3.0,0.0,90.0,179.0,13.4
Qatar Airways,Qatar Airways,Airbus A320,35.0,5.0,6.0,46.0,30.0,98.0,3430.0,7.4
Qatar Airways,Al Maha Airways,Airbus A320,4.0,0.0,0.0,4.0,0.0,98.0,392.0,1.4
Qatar Airways,Qatar Airways,Airbus A321,8.0,3.0,4.0,15.0,16.0,115.0,919.0,9.6
Qatar Airways,Qatar Airways,Airbus A330,26.0,0.0,5.0,31.0,0.0,240.0,6240.0,11.3
Qatar Airways,Qatar Airways Cargo,Airbus A330,8.0,0.0,0.0,8.0,0.0,240.0,1920.0,2.5
Qatar Airways,Qatar Airways,Airbus A340,4.0,0.0,0.0,4.0,0.0,216.0,862.0,10.4
Qatar Airways,Qatar Airways,Airbus A350 XWB,12.0,12.0,0.0,24.0,37.0,312.0,3744.0,1.2
Qatar Airways,Qatar Airways,Airbus A380,6.0,3.0,0.0,9.0,4.0,433.0,2596.0,2.6
Qatar Airways,Qatar Airways,Boeing 737,0.0,0.0,1.0,1.0,0.0,74.0,0.0,0.0
Qatar Airways,Qatar Airways,Boeing 747,0.0,0.0,3.0,3.0,0.0,316.0,0.0,0.0
Qatar Airways,Qatar Airways,Boeing 757,0.0,0.0,1.0,1.0,0.0,73.0,0.0,0.0
Qatar Airways,Qatar Airways,Boeing 767,0.0,0.0,2.0,2.0,0.0,187.0,0.0,0.0
Qatar Airways,Qatar Airways,Boeing 777,43.0,0.0,0.0,43.0,70.0,295.0,12666.0,5.2
Qatar Airways,Qatar Airways Cargo,Boeing 777,11.0,0.0,0.0,11.0,5.0,295.0,3240.0,3.2
Qatar Airways,Qatar Airways,Boeing 787 Dreamliner,30.0,0.0,0.0,30.0,30.0,265.0,7953.0,2.4
Republic Airways,Republic Airlines,De Havilland Canada DHC-8 Dash 8,0.0,0.0,31.0,31.0,0.0,7.0,0.0,0.0
Republic Airways,Republic Airlines,Embraer ERJ-170,118.0,0.0,45.0,163.0,0.0,39.0,4567.0,6.0
Republic Airways,Republic Airlines,Embraer ERJ-190,0.0,0.0,17.0,17.0,0.0,46.0,0.0,0.0
Royal Air Maroc,Royal Air Maroc,Airbus A320,1.0,0.0,0.0,1.0,0.0,98.0,98.0,14.8
Royal Air Maroc,Royal Air Maroc,Airbus A321,0.0,0.0,4.0,4.0,0.0,115.0,0.0,0.0
Royal Air Maroc,Royal Air Maroc Express,ATR 42-600,0.0,0.0,0.0,2.0,0.0,20.0,0.0,0.0
Royal Air Maroc,Royal Air Maroc,ATR 42/72,0.0,0.0,4.0,4.0,0.0,22.0,0.0,0.0
Royal Air Maroc,Royal Air Maroc Express,ATR 72-600,5.0,0.0,5.0,10.0,0.0,25.0,124.0,4.5
Royal Air Maroc,Royal Air Maroc,Boeing 737,37.0,0.0,27.0,64.0,0.0,74.0,2737.0,10.9
Royal Air Maroc,Royal Air Maroc,Boeing 747,1.0,0.0,3.0,4.0,0.0,316.0,316.0,23.9
Royal Air Maroc,Royal Air Maroc,Boeing 757,0.0,0.0,2.0,2.0,0.0,73.0,0.0,0.0
Royal Air Maroc,Royal Air Maroc,Boeing 767,4.0,0.0,2.0,6.0,0.0,187.0,748.0,16.0
Royal Air Maroc,Royal Air Maroc,Boeing 787 Dreamliner,5.0,0.0,0.0,5.0,0.0,265.0,1326.0,0.9
Royal Air Maroc,Royal Air Maroc,Embraer ERJ-190,4.0,0.0,2.0,6.0,0.0,46.0,185.0,2.1
Royal Jordanian,Royal Jordanian,Airbus A310,2.0,0.0,12.0,14.0,0.0,75.0,150.0,28.6
Royal Jordanian,Royal Jordanian,Airbus A319,4.0,0.0,0.0,4.0,0.0,90.0,358.0,8.1
Royal Jordanian,Royal Jordanian,Airbus A320,6.0,0.0,8.0,14.0,0.0,98.0,588.0,5.8
Royal Jordanian,Royal Wings,Airbus A320,1.0,0.0,0.0,1.0,0.0,98.0,98.0,21.0
Royal Jordanian,Royal Jordanian,Airbus A321,2.0,0.0,6.0,8.0,0.0,115.0,230.0,4.6
Royal Jordanian,Royal Jordanian,Airbus A330,2.0,1.0,1.0,4.0,0.0,240.0,480.0,7.8
Royal Jordanian,Royal Jordanian,Airbus A340,0.0,0.0,4.0,4.0,0.0,216.0,0.0,0.0
Royal Jordanian,Royal Jordanian,Boeing 747,0.0,0.0,2.0,2.0,0.0,316.0,0.0,0.0
Royal Jordanian,Royal Jordanian,Boeing 787 Dreamliner,6.0,1.0,0.0,7.0,23.0,265.0,1591.0,1.9
Royal Jordanian,Royal Jordanian,De Havilland Canada DHC-8 Dash 8,0.0,0.0,2.0,2.0,0.0,31.0,0.0,0.0
Royal Jordanian,Royal Wings,De Havilland Canada DHC-8 Dash 8,0.0,0.0,3.0,3.0,0.0,31.0,0.0,0.0
Royal Jordanian,Royal Jordanian,Embraer ERJ-170,3.0,0.0,0.0,3.0,0.0,39.0,116.0,7.8
Royal Jordanian,Royal Jordanian,Embraer ERJ-190,2.0,0.0,3.0,5.0,0.0,46.0,92.0,9.2
Royal Jordanian,Royal Jordanian,Lockheed L-1011 TriStar,0.0,0.0,2.0,2.0,0.0,190.0,0.0,0.0
Ryanair,RyanAir,ATR 42/72,0.0,0.0,4.0,4.0,0.0,22.0,0.0,0.0
Ryanair,RyanAir,Boeing 737,366.0,10.0,100.0,476.0,205.0,74.0,27077.0,6.6
S7 Airlines,S7 Airlines,Airbus A310,0.0,0.0,9.0,9.0,0.0,75.0,0.0,0.0
S7 Airlines,S7 Airlines,Airbus A319,19.0,0.0,1.0,20.0,0.0,90.0,1702.0,14.6
S7 Airlines,S7 Airlines,Airbus A320,19.0,0.0,0.0,19.0,6.0,98.0,1862.0,6.1
S7 Airlines,S7 Airlines,Airbus A321,6.0,0.0,0.0,6.0,9.0,115.0,689.0,8.8
S7 Airlines,S7 Airlines,Boeing 737,19.0,0.0,14.0,33.0,15.0,74.0,1406.0,7.4
S7 Airlines,S7 Airlines,Boeing 767,2.0,0.0,0.0,2.0,0.0,187.0,374.0,20.6
S7 Airlines,S7 Airlines,Tupolev Tu-204,0.0,0.0,2.0,2.0,0.0,16.0,0.0,0.0
SAS Group,Scandinavian Airlines,Airbus A300,0.0,0.0,4.0,4.0,0.0,75.0,0.0,0.0
SAS Group,Scandinavian Airlines,Airbus A319,4.0,0.0,0.0,4.0,0.0,90.0,358.0,9.8
SAS Group,Scandinavian Airlines,Airbus A320,16.0,4.0,0.0,20.0,26.0,98.0,1568.0,8.9
SAS Group,Scandinavian Airlines,Airbus A321,8.0,0.0,0.0,8.0,0.0,115.0,919.0,14.7
SAS Group,Scandinavian Airlines,Airbus A330,8.0,0.0,0.0,8.0,0.0,240.0,1920.0,7.5
SAS Group,Air Greenland,Airbus A330,1.0,0.0,0.0,1.0,0.0,240.0,240.0,18.3
SAS Group,Scandinavian Airlines,Airbus A340,8.0,0.0,0.0,8.0,0.0,216.0,1724.0,15.7
SAS Group,Scandinavian Airlines,ATR 42/72,13.0,0.0,7.0,20.0,0.0,22.0,287.0,2.0
SAS Group,Scandinavian Airlines,Boeing 737,81.0,0.0,41.0,122.0,0.0,74.0,5992.0,13.9
SAS Group,Scandinavian Airlines,Boeing 747,0.0,0.0,10.0,10.0,0.0,316.0,0.0,0.0
SAS Group,Air Greenland,Boeing 757,0.0,0.0,1.0,1.0,0.0,73.0,0.0,0.0
SAS Group,Scandinavian Airlines,Boeing 767,0.0,0.0,18.0,18.0,0.0,187.0,0.0,0.0
SAS Group,Scandinavian Airlines,British Aerospace BAe 146/Avro RJ,0.0,0.0,7.0,7.0,0.0,14.0,0.0,0.0
SAS Group,Scandinavian Airlines,Canadair CRJ-100 Series,0.0,0.0,5.0,5.0,0.0,32.0,0.0,0.0
SAS Group,Scandinavian Airlines,Canadair CRJ-900,19.0,0.0,3.0,22.0,4.0,46.0,874.0,4.7
SAS Group,Widerøe,De Havilland Canada DHC-6 Twin Otter,0.0,0.0,1.0,1.0,0.0,7.0,0.0,0.0
SAS Group,Scandinavian Airlines,De Havilland Canada DHC-8 Dash 8,0.0,0.0,28.0,28.0,0.0,7.0,0.0,0.0
SAS Group,Widerøe,De Havilland Canada DHC-8 Dash 8,41.0,0.0,17.0,58.0,0.0,31.0,1283.0,18.7
SAS Group,Air Greenland,De Havilland Canada DHC-8 Dash 8,7.0,0.0,1.0,8.0,0.0,31.0,219.0,19.7
SAS Group,Scandinavian Airlines,Fokker F50 / F60,0.0,0.0,7.0,7.0,0.0,18.0,0.0,0.0
SAS Group,Widerøe,Fokker F50 / F60,0.0,0.0,4.0,4.0,0.0,18.0,0.0,0.0
SAS Group,Scandinavian Airlines,McDonnell Douglas DC-10,0.0,0.0,12.0,12.0,0.0,145.0,0.0,0.0
SAS Group,Scandinavian Airlines,McDonnell Douglas DC-8,0.0,0.0,29.0,29.0,0.0,6.0,0.0,0.0
SAS Group,Scandinavian Airlines,McDonnell Douglas DC-9,0.0,0.0,71.0,71.0,0.0,45.0,0.0,0.0
SAS Group,Scandinavian Airlines,McDonnell Douglas MD-80,0.0,0.0,82.0,82.0,0.0,45.0,0.0,0.0
SAS Group,Scandinavian Airlines,McDonnell Douglas MD-90,0.0,0.0,8.0,8.0,0.0,45.0,0.0,0.0
SAS Group,Scandinavian Airlines,Saab 2000,0.0,0.0,7.0,7.0,0.0,12.0,0.0,0.0
Saudi Arabian Airlines,Saudi Arabian Airlines,Airbus A300,0.0,0.0,36.0,36.0,0.0,75.0,0.0,0.0
Saudi Arabian Airlines,Saudi Arabian Airlines,Airbus A310,0.0,0.0,1.0,1.0,0.0,75.0,0.0,0.0
Saudi Arabian Airlines,Saudi Arabian Airlines,Airbus A319,5.0,0.0,0.0,5.0,0.0,90.0,448.0,12.2
Saudi Arabian Airlines,Saudi Arabian Airlines,Airbus A320,35.0,5.0,9.0,49.0,4.0,98.0,3430.0,6.4
Saudi Arabian Airlines,Saudi Arabian Airlines,Airbus A321,15.0,0.0,12.0,27.0,0.0,115.0,1724.0,4.9
Saudi Arabian Airlines,Saudi Arabian Airlines,Airbus A330,28.0,5.0,12.0,45.0,14.0,240.0,6720.0,6.1
Saudi Arabian Airlines,Saudi Arabian Airlines,Airbus A340,0.0,0.0,4.0,4.0,0.0,216.0,0.0,0.0
Saudi Arabian Airlines,Saudi Arabian Airlines,Boeing 737,0.0,0.0,26.0,26.0,0.0,74.0,0.0,0.0
Saudi Arabian Airlines,Saudi Arabian Airlines,Boeing 747,21.0,0.0,107.0,128.0,0.0,316.0,6632.0,16.8
Saudi Arabian Airlines,Saudi Arabian Airlines,Boeing 757,0.0,0.0,10.0,10.0,0.0,73.0,0.0,0.0
Saudi Arabian Airlines,Saudi Arabian Airlines,Boeing 767,0.0,0.0,12.0,12.0,0.0,187.0,0.0,0.0
Saudi Arabian Airlines,Saudi Arabian Airlines,Boeing 777,54.0,3.0,0.0,57.0,2.0,295.0,15906.0,8.9
Saudi Arabian Airlines,Saudi Arabian Airlines,Boeing 787 Dreamliner,4.0,4.0,0.0,8.0,4.0,265.0,1060.0,0.9
Saudi Arabian Airlines,Saudi Arabian Airlines,Embraer ERJ-170,15.0,0.0,0.0,15.0,0.0,39.0,581.0,10.5
Saudi Arabian Airlines,Saudi Arabian Airlines,McDonnell Douglas DC-10,0.0,0.0,1.0,1.0,0.0,145.0,0.0,0.0
Saudi Arabian Airlines,Saudi Arabian Airlines,McDonnell Douglas DC-8,0.0,0.0,37.0,37.0,0.0,6.0,0.0,0.0
Saudi Arabian Airlines,Saudi Arabian Airlines,McDonnell Douglas DC-9,0.0,0.0,3.0,3.0,0.0,45.0,0.0,0.0
Saudi Arabian Airlines,Saudi Arabian Airlines,McDonnell Douglas MD-11,0.0,0.0,5.0,5.0,0.0,175.0,0.0,0.0
Saudi Arabian Airlines,Saudi Arabian Airlines,McDonnell Douglas MD-90,0.0,0.0,29.0,29.0,0.0,45.0,0.0,0.0
Singapore Airlines,Singapore Airlines,Airbus A300,0.0,0.0,8.0,8.0,0.0,75.0,0.0,0.0
Singapore Airlines,Singapore Airlines,Airbus A310,0.0,0.0,23.0,23.0,0.0,75.0,0.0,0.0
Singapore Airlines,SilkAir,Airbus A310,0.0,0.0,2.0,2.0,0.0,75.0,0.0,0.0
Singapore Airlines,SilkAir,Airbus A319,3.0,0.0,5.0,8.0,0.0,90.0,269.0,8.3
Singapore Airlines,SilkAir,Airbus A320,11.0,0.0,8.0,19.0,0.0,98.0,1078.0,6.7
Singapore Airlines,Singapore Airlines,Airbus A330,26.0,0.0,8.0,34.0,0.0,240.0,6240.0,4.6
Singapore Airlines,Singapore Airlines,Airbus A340,0.0,0.0,22.0,22.0,0.0,216.0,0.0,0.0
Singapore Airlines,Singapore Airlines,Airbus A350 XWB,8.0,6.0,0.0,14.0,61.0,312.0,2496.0,0.4
Singapore Airlines,Singapore Airlines,Airbus A380,19.0,2.0,0.0,21.0,5.0,433.0,8219.0,7.5
Singapore Airlines,Singapore Airlines,Boeing 737,0.0,0.0,5.0,5.0,0.0,74.0,0.0,0.0
Singapore Airlines,Singapore Airlines Cargo,Boeing 737,0.0,0.0,1.0,1.0,0.0,74.0,0.0,0.0
Singapore Airlines,SilkAir,Boeing 737,17.0,0.0,6.0,23.0,38.0,74.0,1258.0,1.8
